,Asuminen,Palvelut,t
2022-10-28 16:00:00,434.9565347987517,826.5780548042025,-1261.5345896029542
2022-10-28 17:00:00,457.8992970738506,830.6003324431524,-1288.499629517003
2022-10-28 18:00:00,477.01826563643317,828.5891936236774,-1305.6074592601105
2022-10-28 19:00:00,490.4015436302409,816.5223607068276,-1306.9239043370685
2022-10-28 20:00:00,484.6658530614662,772.2773066783789,-1256.943159739845
2022-10-28 21:00:00,440.6922253675265,657.6423939683071,-1098.3346193358336
2022-10-28 22:00:00,379.51152596726246,585.241396467209,-964.7529224344714
2022-10-28 23:00:00,282.9607347262209,563.1188694529847,-846.0796041792055
2022-10-29 00:00:00,193.9961920122666,481.2040177904847,-675.2002098027513
2022-10-29 01:00:00,213.31183017799012,481.2040177904847,-694.5158479684749
2022-10-29 02:00:00,199.03505414245532,544.106503776169,-743.1415579186244
2022-10-29 03:00:00,214.15164053302155,632.1699841561269,-846.3216246891485
2022-10-29 04:00:00,291.4141931959157,746.9670210800009,-1038.3812142759166
2022-10-29 05:00:00,435.02176390629484,894.7878631463589,-1329.8096270526537
2022-10-29 06:00:00,441.74024674654646,923.0939818399169,-1364.8342285864633
2022-10-29 07:00:00,423.26441893585445,899.5055495952853,-1322.7699685311397
2022-10-29 08:00:00,412.3468843204455,830.3128150110325,-1242.659699331478
2022-10-29 09:00:00,387.9923840245332,768.9828911749903,-1156.9752751995234
2022-10-29 10:00:00,373.71560798899844,735.9590860325061,-1109.6746940215046
2022-10-29 11:00:00,362.7980733735895,693.4999079921693,-1056.2979813657587
2022-10-29 12:00:00,356.07959053333786,599.1461790136428,-955.2257695469807
2022-10-29 13:00:00,351.04072840314905,586.565681816506,-937.606410219655
2022-10-29 14:00:00,351.04072840314905,597.5736168640007,-948.6143452671497
2022-10-29 15:00:00,361.11845266352657,613.2992383604218,-974.4176910239484
2022-10-29 16:00:00,382.113711539313,632.1699841561269,-1014.28369569544
2022-10-29 17:00:00,402.269160060068,655.7584164007586,-1058.0275764608266
2022-10-29 18:00:00,419.0653671606971,630.5974220064849,-1049.662789167182
2022-10-29 19:00:00,430.8227121311375,641.6053570539797,-1072.4280691851172
2022-10-29 20:00:00,425.7838500009488,616.4443626597059,-1042.2282126606547
2022-10-29 21:00:00,387.15257366950175,566.1223738711585,-953.2749475406603
2022-10-29 22:00:00,333.40471094748847,479.6314556408426,-813.0361665883311
2022-10-29 23:00:00,248.58386508931133,473.34120704227416,-721.9250721315855
2022-10-30 00:00:00,258.098020917218,866.2507568304451,-1124.348777747663
2022-10-30 01:00:00,283.796092263954,790.6256907579461,-1074.4217830219002
2022-10-30 02:00:00,264.8018656163665,914.3757988765809,-1179.1776644929473
2022-10-30 03:00:00,284.9133997138121,1106.8759670611244,-1391.7893667749365
2022-10-30 04:00:00,387.7056851007561,1354.3761832983944,-1742.0818683991506
2022-10-30 05:00:00,578.7652590264889,1150.417671769533,-1729.182930796022
2022-10-30 06:00:00,587.7037186253535,1138.9593284252148,-1726.6630470505684
2022-10-30 07:00:00,563.1229547284756,1065.6259310215794,-1628.748885750055
2022-10-30 08:00:00,548.5979578803206,1031.2509009886253,-1579.8488588689459
2022-10-30 09:00:00,516.196041834436,962.5008409227169,-1478.6968827571527
2022-10-30 10:00:00,497.2018151868486,939.5841542340808,-1436.7859694209294
2022-10-30 11:00:00,482.6768183386935,889.1674435190813,-1371.8442618577749
2022-10-30 12:00:00,473.73835873982875,845.6257388106728,-1319.3640975505016
2022-10-30 13:00:00,467.0345140406802,875.4174315058996,-1342.4519455465797
2022-10-30 14:00:00,467.0345140406802,841.0424014729456,-1308.0769155136259
2022-10-30 15:00:00,480.4422034389773,902.9174555322629,-1383.3596589712402
2022-10-30 16:00:00,508.3748896854295,951.0424975783989,-1459.4173872638285
2022-10-30 17:00:00,535.1902684820235,957.9175035849896,-1493.1077720670132
2022-10-30 18:00:00,557.5364174791853,960.2091722538532,-1517.7455897330385
2022-10-30 19:00:00,573.1787217771985,1003.7508769622618,-1576.9295987394603
2022-10-30 20:00:00,566.47487707805,960.2091722538532,-1526.6840493319032
2022-10-30 21:00:00,515.0787343845781,902.9174555322629,-1417.996189916841
2022-10-30 22:00:00,443.5710575936604,770.0006727381734,-1213.5717303318338
2022-10-30 23:00:00,330.72300515799367,735.6256427052192,-1066.3486478632128
2022-10-31 00:00:00,305.4807606616637,936.2475384007678,-1241.7282990624315
2022-10-31 01:00:00,323.37503116067325,963.254678931559,-1286.6297100922322
2022-10-31 02:00:00,327.20951769617534,1047.2768939162436,-1374.486411612419
2022-10-31 03:00:00,350.2164369091877,1143.3022824701684,-1493.518719379356
2022-10-31 04:00:00,438.4096272257348,1386.3665472472908,-1824.7761744730255
2022-10-31 05:00:00,642.9155757858445,1584.418911139761,-2227.3344869256052
2022-10-31 06:00:00,632.690278357839,1632.4316054167234,-2265.1218837745623
2022-10-31 07:00:00,616.0741700373301,1596.4220847090014,-2212.4962547463315
2022-10-31 08:00:00,616.0741700373301,1530.4046300781781,-2146.4788001155084
2022-10-31 09:00:00,603.2925482523233,1461.3863820550446,-2064.678930307368
2022-10-31 10:00:00,586.6764399318145,1377.3641670703605,-1964.040607002175
2022-10-31 11:00:00,570.0603316113054,1302.3443322626067,-1872.404663873912
2022-10-31 12:00:00,564.9476828973027,1281.3387785164355,-1846.2864614137382
2022-10-31 13:00:00,564.9476828973027,1260.3332247702645,-1825.2809076675671
2022-10-31 14:00:00,567.504007254304,1266.334811554885,-1833.838818809189
2022-10-31 15:00:00,573.8948181468076,1269.335604947195,-1843.2304230940026
2022-10-31 16:00:00,596.9017373598198,1293.3419520856762,-1890.2436894454959
2022-10-31 17:00:00,617.3523322158309,1281.3387785164355,-1898.6911107322662
2022-10-31 18:00:00,630.1339540008375,1254.331637985644,-1884.4655919864815
2022-10-31 19:00:00,627.5776296438363,1197.3165635317512,-1824.8941931755876
2022-10-31 20:00:00,613.5178456803287,1140.3014890778584,-1753.819334758187
2022-10-31 21:00:00,558.5568720047993,999.2641996392812,-1557.8210716440803
2022-10-31 22:00:00,490.81427654426295,906.2396044776664,-1397.0538810219293
2022-10-31 23:00:00,360.4417343371931,900.238017693046,-1260.6797520302391
2022-11-01 00:00:00,273.18739637706676,820.0711912931455,-1093.2585876702124
2022-11-01 01:00:00,300.38787307261885,852.5492582750521,-1152.9371313476709
2022-11-01 02:00:00,280.28317290634124,933.7444257298191,-1214.0275986361603
2022-11-01 03:00:00,301.5705024941646,1074.4827159847482,-1376.0532184789129
2022-11-01 04:00:00,410.37240927637305,1253.1120843852352,-1663.4844936616082
2022-11-01 05:00:00,612.6020403606951,1469.6325309312804,-2082.2345712919755
2022-11-01 06:00:00,622.063075733061,1556.2407095496985,-2178.3037852827597
2022-11-01 07:00:00,596.0452284590548,1572.4797430406516,-2168.524971499706
2022-11-01 08:00:00,580.6710459789601,1437.1544639493736,-2017.8255099283338
2022-11-01 09:00:00,546.3747927541335,1334.3072518400022,-1880.6820445941357
2022-11-01 10:00:00,526.2700925878559,1244.9925676397588,-1771.2626602276146
2022-11-01 11:00:00,510.8959101077612,1185.4494448395963,-1696.3453549473575
2022-11-01 12:00:00,501.4348747353953,1142.1453555303874,-1643.5802302657826
2022-11-01 13:00:00,494.3390982061208,1125.906322039434,-1620.2454202455547
2022-11-01 14:00:00,494.3390982061208,1106.960782966655,-1601.2998811727757
2022-11-01 15:00:00,508.5306512646697,1104.2542773848295,-1612.7849286494993
2022-11-01 16:00:00,538.0963868033133,1123.1998164576084,-1661.2962032609216
2022-11-01 17:00:00,566.4794929204112,1098.841266221178,-1665.3207591415894
2022-11-01 18:00:00,590.1320813513261,1101.5477718030038,-1691.67985315433
2022-11-01 19:00:00,606.6888932529664,1093.4282550575272,-1700.1171483104936
2022-11-01 20:00:00,599.593116723692,1025.7656155118882,-1625.3587322355802
2022-11-01 21:00:00,545.1921633325878,868.7882917660054,-1413.9804550985932
2022-11-01 22:00:00,469.5038803536602,774.0605964021108,-1243.564476755771
2022-11-01 23:00:00,350.0583087775401,768.6475852384598,-1118.705894016
2022-11-02 00:00:00,317.2361530997041,990.7035195694717,-1307.9396726691757
2022-11-02 01:00:00,335.81902399257376,1018.8307488316965,-1354.6497728242703
2022-11-02 02:00:00,339.8010677553316,1090.71144583516,-1430.5125135904916
2022-11-02 03:00:00,363.69333033187837,1190.719372100848,-1554.4127024327263
2022-11-02 04:00:00,455.28033687530757,1437.6139400692653,-1892.8942769445728
2022-11-02 05:00:00,667.6560042223897,1650.130783383852,-2317.786787606242
2022-11-02 06:00:00,657.0372208550357,1728.2619757789212,-2385.299196633957
2022-11-02 07:00:00,639.7816978830853,1690.759003429288,-2330.540701312373
2022-11-02 08:00:00,639.7816978830853,1615.7530587300218,-2255.534756613107
2022-11-02 09:00:00,626.5082186738925,1531.3713709433475,-2157.87958961724
2022-11-02 10:00:00,609.2526957019422,1440.739187765068,-2049.99188346701
2022-11-02 11:00:00,591.9971727299918,1375.10898615321,-1967.1061588832017
2022-11-02 12:00:00,586.6877810463147,1337.606013803577,-1924.2937948498918
2022-11-02 13:00:00,586.6877810463147,1315.7292799329578,-1902.4170609792725
2022-11-02 14:00:00,589.3424768881532,1325.105023020366,-1914.4474999085191
2022-11-02 15:00:00,595.9792164927496,1337.606013803577,-1933.5852302963267
2022-11-02 16:00:00,619.8714790692964,1321.9797753245632,-1941.8512543938596
2022-11-02 17:00:00,641.1090458040046,1290.727298366536,-1931.8363441705405
2022-11-02 18:00:00,654.3825250131971,1262.6000691043112,-1916.9825941175081
2022-11-02 19:00:00,651.7278291713586,1246.9738306252973,-1898.7016597966558
2022-11-02 20:00:00,637.1270020412468,1165.7173905344257,-1802.8443925756724
2022-11-02 21:00:00,580.0510414417184,1021.9559965274995,-1602.007037969218
2022-11-02 22:00:00,509.7016016329973,931.3238133492196,-1441.025414982217
2022-11-02 23:00:00,374.3121136992325,937.574308740825,-1311.8864224400575
2022-11-03 00:00:00,313.25605492447545,983.6895313314702,-1296.9455862559457
2022-11-03 01:00:00,331.6057819911811,1011.617625280944,-1343.223407272125
2022-11-03 02:00:00,335.53786636261805,1082.9894209295999,-1418.5272872922178
2022-11-03 03:00:00,359.1303725912396,1182.2893105277292,-1541.4196831189688
2022-11-03 04:00:00,449.568313134289,1427.4359129731113,-1877.0042261074002
2022-11-03 05:00:00,659.2794796109253,1638.4481783691365,-2297.727657980062
2022-11-03 06:00:00,648.7939212870936,1716.0262171176753,-2364.820138404769
2022-11-03 07:00:00,631.7548890108668,1678.7887585183767,-2310.5436475292436
2022-11-03 08:00:00,631.7548890108668,1604.3138413197796,-2236.0687303306463
2022-11-03 09:00:00,618.6479411060769,1520.529559471358,-2139.177500577435
2022-11-03 10:00:00,601.6089088298504,1430.539034523053,-2032.1479433529034
2022-11-03 11:00:00,584.5698765536235,1365.3734819742801,-1949.9433585279037
2022-11-03 12:00:00,579.3270973917078,1328.1360233749817,-1907.4631207666894
2022-11-03 13:00:00,579.3270973917078,1306.414172525391,-1885.7412699170986
2022-11-03 14:00:00,581.9484869726657,1315.7235371752156,-1897.6720241478813
2022-11-03 15:00:00,588.5019609250605,1328.1360233749817,-1916.6379843000423
2022-11-03 16:00:00,612.094467153682,1312.620415625274,-1924.714882778956
2022-11-03 17:00:00,633.0655838013458,1281.5892001258587,-1914.6547839272046
2022-11-03 18:00:00,646.1725317061354,1253.6611061763847,-1899.8336378825202
2022-11-03 19:00:00,643.5511421251775,1238.1454984266768,-1881.6966405518542
2022-11-03 20:00:00,629.1334994299089,1157.464338128197,-1786.5978375581058
2022-11-03 21:00:00,572.7736234393128,1014.7207468308857,-1587.4943702701985
2022-11-03 22:00:00,503.306799543927,924.7302218825808,-1428.0370214265079
2022-11-03 23:00:00,369.6159309150714,930.9364649824639,-1300.5523958975352
2022-11-04 00:00:00,319.1869518557442,973.4583065862874,-1292.6452584420317
2022-11-04 01:00:00,337.8840954790932,1007.7789520108042,-1345.6630474898975
2022-11-04 02:00:00,341.8906262555252,1051.459773460189,-1393.350399715714
2022-11-04 03:00:00,365.9298109141168,1145.0615337088705,-1510.9913446229873
2022-11-04 04:00:00,458.08001877205123,1391.5461690303982,-1849.6261878024495
2022-11-04 05:00:00,671.7616601817545,1669.2313911014865,-2340.9930512832407
2022-11-04 06:00:00,661.0775781112693,1753.4729753253,-2414.5505534365693
2022-11-04 07:00:00,643.7159447467309,1706.6720952009593,-2350.3880399476902
2022-11-04 08:00:00,643.7159447467309,1625.550569652102,-2269.266514398833
2022-11-04 09:00:00,630.3608421586245,1547.5491027782007,-2177.909944936825
2022-11-04 10:00:00,612.9992087940861,1457.0674012044751,-2070.066609998561
2022-11-04 11:00:00,595.6375754295477,1379.065934330574,-1974.7035097601217
2022-11-04 12:00:00,590.2955343943052,1335.3851128811893,-1925.6806472754945
2022-11-04 13:00:00,590.2955343943052,1310.4246434815411,-1900.7201778758463
2022-11-04 14:00:00,592.9665549119264,1316.6647608314531,-1909.6313157433797
2022-11-04 15:00:00,599.6441062059796,1329.1449955312771,-1928.7891017372567
2022-11-04 16:00:00,623.6832908645712,1316.6647608314531,-1940.3480516960244
2022-11-04 17:00:00,645.0514550055416,1297.944408781717,-1942.9958637872585
2022-11-04 18:00:00,658.406557593648,1279.2240567319807,-1937.6306143256288
2022-11-04 19:00:00,655.7355370760266,1248.02346998242,-1903.7590070584465
2022-11-04 20:00:00,641.0449242291097,1176.2621204584307,-1817.3070446875404
2022-11-04 21:00:00,583.617983100252,1035.8594800854084,-1619.4774631856603
2022-11-04 22:00:00,512.8359393832877,926.6574264619468,-1439.4933658452346
2022-11-04 23:00:00,376.6138929846019,923.5373677869909,-1300.1512607715927
2022-11-05 00:00:00,362.14889940108986,1168.7866672609232,-1530.9355666620131
2022-11-05 01:00:00,383.3626424622415,1151.5986280364978,-1534.9612704987394
2022-11-05 02:00:00,387.9084445467741,1309.728588901211,-1697.637033447985
2022-11-05 03:00:00,415.1832570539691,1588.1748243369013,-2003.3580813908704
2022-11-05 04:00:00,519.7367049982167,1887.2467068419019,-2406.9834118401186
2022-11-05 05:00:00,762.1794828399505,1674.115020459028,-2436.2945032989787
2022-11-05 06:00:00,750.0573439478638,1653.4893733897175,-2403.5467173375814
2022-11-05 07:00:00,730.358868248223,1629.4261184755221,-2359.784986723745
2022-11-05 08:00:00,730.358868248223,1550.3611380431657,-2280.720006291389
2022-11-05 09:00:00,715.2061946331146,1478.171373300579,-2193.3775679336936
2022-11-05 10:00:00,695.5077189334738,1457.5457262312686,-2153.0534451647427
2022-11-05 11:00:00,675.809243233833,1381.9183536437972,-2057.7275968776303
2022-11-05 12:00:00,669.7481737877896,1344.1046673500616,-2013.852841137851
2022-11-05 13:00:00,669.7481737877896,1378.480745798912,-2048.2289195867015
2022-11-05 14:00:00,672.7787085108112,1409.4192164028777,-2082.197924913689
2022-11-05 15:00:00,680.3550453183655,1388.7935693335673,-2069.148614651933
2022-11-05 16:00:00,707.6298578255605,1481.608981145464,-2189.2388389710245
2022-11-05 17:00:00,731.8741356097339,1498.7970203698894,-2230.671155979623
2022-11-05 18:00:00,747.0268092248422,1467.858549765924,-2214.8853589907662
2022-11-05 19:00:00,743.9962745018205,1467.858549765924,-2211.8548242677443
2022-11-05 20:00:00,727.3283335252014,1426.6072556273032,-2153.9355891525047
2022-11-05 21:00:00,662.1718369802354,1251.2892555381648,-1913.4610925184002
2022-11-05 22:00:00,581.862666820161,1199.7251378648887,-1781.5878046850498
2022-11-05 23:00:00,427.30539594605574,1130.9729809671871,-1558.278376913243
2022-11-06 00:00:00,323.81821160525465,1006.49028007128,-1330.3084916765347
2022-11-06 01:00:00,342.78664241058334,991.6889524231729,-1334.475594833756
2022-11-06 02:00:00,346.8513061545824,1127.8611667857579,-1474.7124729403404
2022-11-06 03:00:00,371.2392886185765,1367.642674685092,-1738.8819633036685
2022-11-06 04:00:00,464.7265547305537,1625.185775762155,-2089.9123304927084
2022-11-06 05:00:00,681.5086210771677,1441.6493129256273,-2123.157934002795
2022-11-06 06:00:00,670.669517759837,1423.887719747899,-2094.557237507736
2022-11-06 07:00:00,653.0559748691745,1403.165861040549,-2056.2218359097237
2022-11-06 08:00:00,653.0559748691745,1335.0797538592567,-1988.1357287284313
2022-11-06 09:00:00,639.5070957225112,1272.914177737207,-1912.4212734597181
2022-11-06 10:00:00,621.8935528318489,1255.1525845594786,-1877.0461373913274
2022-11-06 11:00:00,604.2800099411864,1190.0267429078074,-1794.3067528489937
2022-11-06 12:00:00,598.8604582825212,1157.463822081972,-1756.3242803644932
2022-11-06 13:00:00,598.8604582825212,1187.066477378186,-1785.9269356607072
2022-11-06 14:00:00,601.5702341118539,1213.7088671447789,-1815.2791012566327
2022-11-06 15:00:00,608.3446736851855,1195.9472739670503,-1804.2919476522356
2022-11-06 16:00:00,632.7326561491795,1275.8744432668286,-1908.6070994160082
2022-11-06 17:00:00,654.4108627838409,1290.6757709149354,-1945.0866336987763
2022-11-06 18:00:00,667.9597419305043,1264.0333811483429,-1931.993123078847
2022-11-06 19:00:00,665.2499661011717,1264.0333811483429,-1929.2833472495145
2022-11-06 20:00:00,650.346199039842,1228.5101947928858,-1878.856393832728
2022-11-06 21:00:00,592.0860187091895,1077.5366527821939,-1669.6226714913832
2022-11-06 22:00:00,520.2769592318735,1033.1326698378728,-1553.4096290697462
2022-11-06 23:00:00,382.0783919359071,973.9273592454444,-1356.0057511813516
2022-11-07 00:00:00,262.20633067765317,792.213270716389,-1054.4196013940423
2022-11-07 01:00:00,288.31345451135894,820.4150376350955,-1108.7284921464543
2022-11-07 02:00:00,269.0168847212286,899.8927444059952,-1168.909629127224
2022-11-07 03:00:00,289.4485468519548,1033.2101880216985,-1322.6587348736534
2022-11-07 04:00:00,393.8770421867778,1192.165601563498,-1586.0426437502758
2022-11-07 05:00:00,587.977832428677,1376.7589850313946,-1964.7368174600715
2022-11-07 06:00:00,597.0585711534442,1458.800488794904,-2055.859059948348
2022-11-07 07:00:00,572.0865396603343,1422.9073308983686,-1994.9938705587028
2022-11-07 08:00:00,557.3303392325876,1330.6106391644205,-1887.9409783970082
2022-11-07 09:00:00,524.4126613553063,1248.569135400911,-1772.9817967562171
2022-11-07 10:00:00,505.1160915651761,1146.017255696524,-1651.1333472617
2022-11-07 11:00:00,490.35989113742943,1110.1240977999885,-1600.483988937418
2022-11-07 12:00:00,481.2791524126622,1051.1567669699662,-1532.4359193826283
2022-11-07 13:00:00,474.46859836908675,1033.2101880216985,-1507.6787863907853
2022-11-07 14:00:00,474.46859836908675,1022.9550000512596,-1497.4235984203465
2022-11-07 15:00:00,488.08970645623754,1053.7205639625756,-1541.8102704188132
2022-11-07 16:00:00,516.4670149711352,1058.8481579477952,-1575.3151729189303
2022-11-07 17:00:00,543.7092311454368,1084.4861278738917,-1628.1953590193284
2022-11-07 18:00:00,566.4110779573548,1079.3585338886724,-1645.7696118460271
2022-11-07 19:00:00,582.3023707256974,1069.1033459182338,-1651.405716643931
2022-11-07 20:00:00,575.491816682122,999.8808271177726,-1575.3726437998946
2022-11-07 21:00:00,523.2775690147106,863.99958650946,-1387.2771555241707
2022-11-07 22:00:00,450.6316592165728,756.3201128198535,-1206.9517720364263
2022-11-07 23:00:00,335.98733281638687,728.1183459011473,-1064.1056787175341
2022-11-08 00:00:00,263.9721060301477,783.7302476244895,-1047.7023536546371
2022-11-08 01:00:00,290.25504299418833,814.7690693125879,-1105.0241123067763
2022-11-08 02:00:00,270.82852436859304,892.3661235328345,-1163.1946479014275
2022-11-08 03:00:00,291.3977793839293,1026.8676841812617,-1318.2654635651909
2022-11-08 04:00:00,396.529527240092,1197.5812034658038,-1594.1107307058958
2022-11-08 05:00:00,591.9374498857858,1404.5066813864612,-1996.444131272247
2022-11-08 06:00:00,601.0793410037129,1487.2768725547242,-2088.356213558437
2022-11-08 07:00:00,575.9391404294131,1502.7962833987733,-2078.7354238281864
2022-11-08 08:00:00,561.0835673627814,1373.4678596983626,-1934.551427061144
2022-11-08 09:00:00,527.9442120602954,1275.1782576860503,-1803.1224697463458
2022-11-08 10:00:00,508.51769343470005,1189.8214980437792,-1698.3391914784793
2022-11-08 11:00:00,493.66212036806843,1132.9169916155984,-1626.5791119836667
2022-11-08 12:00:00,484.5202292501412,1091.531896031467,-1576.0521252816084
2022-11-08 13:00:00,477.6638109116958,1076.0124851874177,-1553.6762960991136
2022-11-08 14:00:00,477.6638109116958,1057.9065058693602,-1535.5703167810561
2022-11-08 15:00:00,491.3766475885866,1055.319937395352,-1546.6965849839387
2022-11-08 16:00:00,519.9450573321091,1073.4259167134096,-1593.3709740455188
2022-11-08 17:00:00,547.3707306858906,1050.1468004473354,-1597.517531133226
2022-11-08 18:00:00,570.2254584807087,1052.7333689213438,-1622.9588274020525
2022-11-08 19:00:00,586.2237679370812,1044.9736634993192,-1631.1974314364004
2022-11-08 20:00:00,579.3673495986359,980.3094516491138,-1559.6768012477496
2022-11-08 21:00:00,526.8014756705545,830.2884801566372,-1357.0899558271917
2022-11-08 22:00:00,453.66634672713695,739.7585835663497,-1193.4249302934866
2022-11-08 23:00:00,338.24997136330614,734.5854466183333,-1072.8354179816395
2022-11-09 00:00:00,274.36042850202136,816.7291839673844,-1091.089612469406
2022-11-09 01:00:00,301.6777006039542,849.0748942235185,-1150.7525948274726
2022-11-09 02:00:00,281.48667339817774,929.9391698638536,-1211.4258432620313
2022-11-09 03:00:00,302.8654080866469,1070.103914307101,-1372.969322393748
2022-11-09 04:00:00,412.1344964943784,1248.0053207158383,-1660.1398172102167
2022-11-09 05:00:00,615.2324760348357,1463.643389090065,-2078.875865124901
2022-11-09 06:00:00,624.7341358963776,1549.898616439756,-2174.6327523361338
2022-11-09 07:00:00,598.6045712771374,1566.071471567823,-2164.6760428449606
2022-11-09 08:00:00,583.1643740021319,1431.2976788339313,-2014.4620528360633
2022-11-09 09:00:00,548.7208570040427,1328.8695963561731,-1877.5904533602159
2022-11-09 10:00:00,528.5298297982662,1239.9188931518045,-1768.4487229500705
2022-11-09 11:00:00,513.0896325232608,1180.6184243488922,-1693.708056872153
2022-11-09 12:00:00,503.5879726617188,1137.490810674047,-1641.0787833357658
2022-11-09 13:00:00,496.4617277655624,1121.3179555459799,-1617.7796833115422
2022-11-09 14:00:00,496.4617277655624,1102.449624563235,-1598.9113523287974
2022-11-09 15:00:00,510.7142175578752,1099.7541487085573,-1610.4683662664324
2022-11-09 16:00:00,540.4069046251935,1118.622479691302,-1659.0293843164955
2022-11-09 17:00:00,568.9118842098192,1094.3631969992014,-1663.2750812090205
2022-11-09 18:00:00,592.6660338636738,1097.0586728538794,-1689.724706717553
2022-11-09 19:00:00,609.293938621372,1088.972245289846,-1698.266183911218
2022-11-09 20:00:00,602.1676937252157,1021.5853489229002,-1623.7530426481158
2022-11-09 21:00:00,547.53314952135,865.2477493515853,-1412.7808988729353
2022-11-09 22:00:00,471.519870629015,770.9060944378612,-1242.4259650668762
2022-11-09 23:00:00,351.561414877049,765.5151427285056,-1117.0765576055546
2022-11-10 00:00:00,233.62388203050082,668.1610417381218,-901.7849237686225
2022-11-10 01:00:00,256.885134353884,694.6228651732949,-951.507999527179
2022-11-10 02:00:00,239.6920348105138,760.7774237612279,-1000.4694585717416
2022-11-10 03:00:00,257.8964931505528,875.4453253136446,-1133.3418184641973
2022-11-10 04:00:00,350.94150244408564,1020.985354207097,-1371.9268566511826
2022-11-10 05:00:00,523.8838566744564,1197.3975104415845,-1721.2813671160409
2022-11-10 06:00:00,531.974727047807,1267.9623729353796,-1799.9370999831867
2022-11-10 07:00:00,509.7248335210927,1281.193284652966,-1790.9181181740587
2022-11-10 08:00:00,496.5771691643978,1170.9356870064114,-1667.5128561708093
2022-11-10 09:00:00,467.24776406100165,1087.1399127950297,-1554.3876768560312
2022-11-10 10:00:00,450.0546645176314,1014.3698983483035,-1464.424562865935
2022-11-10 11:00:00,436.9070001609366,965.8565553838196,-1402.7635555447562
2022-11-10 12:00:00,428.8161297875859,930.574124136922,-1359.390253924508
2022-11-10 13:00:00,422.7479770075729,917.3432124193354,-1340.0911894269084
2022-11-10 14:00:00,422.7479770075729,901.9071487488178,-1324.6551257563906
2022-11-10 15:00:00,434.8842825675989,899.7019967958868,-1334.5862793634856
2022-11-10 16:00:00,460.1682524843198,915.1380604664045,-1375.3063129507243
2022-11-10 17:00:00,484.44086360437177,895.2916928900245,-1379.7325564943962
2022-11-10 18:00:00,504.66803953774854,897.4968448429556,-1402.1648843807043
2022-11-10 19:00:00,518.8270626911122,890.8813889841623,-1409.7084516752745
2022-11-10 20:00:00,512.7589099110992,835.752590160885,-1348.5115000719843
2022-11-10 21:00:00,466.23640526433286,707.8537768908814,-1174.0901821552143
2022-11-10 22:00:00,401.50944227752734,630.6734585382932,-1032.1829008158206
2022-11-10 23:00:00,299.3622038139751,626.263154632431,-925.6253584464062
2022-11-11 00:00:00,202.92633576321012,536.5874441398521,-739.5137799030622
2022-11-11 01:00:00,223.13112244093233,554.6543614509583,-777.7854838918906
2022-11-11 02:00:00,208.19714967913765,596.2082712665023,-804.4054209456399
2022-11-11 03:00:00,224.00959142692025,679.3160908975906,-903.3256823245108
2022-11-11 04:00:00,304.8287381378091,791.3309782264485,-1096.1597163642575
2022-11-11 05:00:00,455.04693474174394,982.8403017241734,-1437.8872364659173
2022-11-11 06:00:00,462.0746866296473,1051.4945875063768,-1513.569274136024
2022-11-11 07:00:00,442.748368937913,1064.141429624151,-1506.889798562064
2022-11-11 08:00:00,431.32827212007,975.613534799731,-1406.941806919801
2022-11-11 09:00:00,405.85267152642024,906.9592490175278,-1312.811920543948
2022-11-11 10:00:00,390.91869876462556,845.5317301597669,-1236.4504289243923
2022-11-11 11:00:00,379.49860194678257,800.3644368820017,-1179.8630388287843
2022-11-11 12:00:00,372.47085005887925,767.8439857220106,-1140.31483578089
2022-11-11 13:00:00,367.20003614295166,757.0038353353468,-1124.2038714782984
2022-11-11 14:00:00,367.20003614295166,742.5503014864619,-1109.7503376294135
2022-11-11 15:00:00,377.74166397480667,733.5168428309088,-1111.2585068057156
2022-11-11 16:00:00,399.70338862450484,742.5503014864619,-1142.2536901109668
2022-11-11 17:00:00,420.7866442882149,746.1636849486832,-1166.9503292368981
2022-11-11 18:00:00,438.3560240079734,744.3569932175725,-1182.7130172255459
2022-11-11 19:00:00,450.6545898118043,733.5168428309088,-1184.1714326427132
2022-11-11 20:00:00,445.3837758958768,693.7696247464753,-1139.1534006423522
2022-11-11 21:00:00,404.9742025404323,590.7881960731704,-995.7623986136027
2022-11-11 22:00:00,348.7521874372053,525.7472937531884,-874.4994811903937
2022-11-11 23:00:00,260.02681985242515,505.87368471097165,-765.9005045633968
2022-11-12 00:00:00,174.85840137925598,423.58551865807283,-598.4439200373288
2022-11-12 01:00:00,192.26854523952818,423.58551865807283,-615.854063897601
2022-11-12 02:00:00,179.40017803845743,478.95617469180786,-658.3563527302653
2022-11-12 03:00:00,193.0255080160618,556.4750931390369,-749.5006011550986
2022-11-12 04:00:00,262.6660834571507,657.5265404006034,-920.1926238577541
2022-11-12 05:00:00,392.10671824439214,787.6475820798806,-1179.7543003242727
2022-11-12 06:00:00,398.16242045666075,812.5643772950614,-1210.7267977517222
2022-11-12 07:00:00,381.50923937292214,791.8003812824107,-1173.3096206553328
2022-11-12 08:00:00,371.66872327798563,730.8926596453022,-1102.5613829232877
2022-11-12 09:00:00,349.71680275851196,676.9062700124105,-1026.6230727709224
2022-11-12 10:00:00,336.8484355574412,647.8366755946997,-984.685111152141
2022-11-12 11:00:00,327.0079194625047,610.4614827719286,-937.4694022344332
2022-11-12 12:00:00,320.9522172502361,527.405498721326,-848.3577159715621
2022-11-12 13:00:00,316.4104405910346,516.331367514579,-832.7418081056137
